bike_id,count,duration
31606,1711,1480079
31607,192,266449
31608,1880,1620948
31609,1383,4132004
31610,218,250804
31611,1769,1812993
31612,698,1109301
31615,1300,1348705
31616,495,354538
31617,1277,1021489
31618,963,1356203
31619,1749,1446944
31620,1530,1515702
31621,1617,1311026
31622,1312,1096348
31623,1902,1821169
31624,1605,1286930
31626,915,777930
31627,757,994165
31628,1658,1457138
31629,1706,1474780
31630,1617,1286758
31631,1334,2199179
31632,1621,1579319
31633,1320,1281785
31634,1448,1289540
31635,1537,1307231
31636,1555,1574656
31638,1616,1341659
31639,1795,1516875
31640,998,812616
31641,1253,1026373
31642,1597,1420424
31643,1856,1429104
31644,1443,2662580
31645,1504,1523094
31646,961,923035
31647,1565,1727442
31648,261,366220
31649,1546,1345586
31650,1663,1536096
31651,1574,1375469
31652,1845,1562922
31653,1731,1464599
31654,298,334055
31655,357,260318
31656,1599,1528965
31657,1275,1059093
31658,1593,2259586
31659,1869,1531767
31660,1487,1173538
31661,1207,1838258
31662,1566,1376246
31663,1446,2178050
31664,1706,1421609
31665,1412,1187801
31666,1127,913995
31667,1492,1258492
31668,416,339324
31669,1714,1690798
31670,1648,1339314
31671,1506,1343425
31672,1536,1299855
31673,1697,1705673
31674,1524,1206504
31780,1611,1329226
31781,1544,1345543
31782,1707,1420084
31783,1721,1647850
31784,1692,1455213
31785,964,814789
31786,1770,1449139
31788,1425,1567533
31789,1357,1337100
31790,1334,1156808
31791,1569,1304670
31792,1599,2032865
31794,1368,1375009
31795,1573,1373536
31796,1683,1332867
31797,1875,1679337
31798,1669,1455456
31801,1749,2015972
31804,305,206792
31809,1688,1326709
31812,1412,1229816
31814,1476,1308009
31818,1376,1472290
31820,1768,1576389
31823,1689,1641345
31826,1388,2262705
31827,1272,1124962
31830,1580,1586820
31838,1519,1273804
31839,1328,1113318
31846,1431,1813862
31848,857,661672
31850,1591,1325519
31851,2038,1694221
31853,2411,2176973
31854,1363,1214760
31855,1372,1308515
31856,635,528765
31858,564,541782
31879,1704,1388772
31882,1559,1369173
31885,1474,1192510
31887,1413,1430646
31888,1400,1156561
31889,1384,1143291
31891,1580,1397156
31892,1532,1262046
31893,1785,1487325
31894,1688,1441097
31895,383,388722
31896,1847,1746414
31898,1562,1372429
31899,731,2319053
31900,1716,1376370
31901,1685,1452408
31902,1653,1345180
31904,1660,1526621
31917,882,739155
31923,1430,1222225
31932,1371,1658730
31935,1507,1598648
31937,1693,1465091
31939,906,740341
31941,1799,2470896
31942,1687,1428767
31944,1572,1579403
31947,1751,1473027
31950,1719,1395029
31951,1710,1402594
31953,902,846751
31955,1664,1396452
31958,1163,955911
31959,1606,1661048
31960,1656,1403278
31961,1245,1025781
31962,958,770942
31963,1886,1529198
31964,1731,1406951
31965,1626,1385456
31966,1653,1275166
31967,1462,1218803
31968,609,802447
31969,1810,3111434
31970,1660,1336083
31971,2041,1716966
31972,774,681214
31973,1666,1568371
31974,1704,1610692
31975,760,703606
31976,1368,1156448
31977,1736,1392985
31978,1519,1256419
31979,1700,1354611
31980,1514,1513682
31981,1576,1365156
31982,1604,2785500
31983,1497,1176645
31984,1629,1368144
31985,350,269363
31986,1561,1566204
31987,1563,1324149
31988,807,916664
31989,1350,1179732
31990,1532,1317872
31992,1767,1452301
31993,1659,1316147
31995,1628,1410888
31996,1547,1445738
31997,1554,1397339
31998,1446,1241755
31999,1096,2007514
32000,1475,1176847
32001,1729,1665127
32002,1674,1423716
32003,1508,1302220
32004,1520,1686688
32005,395,279354
32006,1339,1113075
32007,1839,1534018
32008,1799,1525821
32009,1244,1127209
32010,1727,1430918
32011,1598,1838397
32012,1660,1435316
32013,879,958704
32014,843,726886
32015,1813,1531294
32016,1629,1330613
32017,1492,1913718
32018,1634,1685270
32019,1351,1152158
32020,1573,1215125
32021,1466,1680935
32022,1566,1295378
32023,1047,937405
32024,343,260641
32025,1595,1377925
32026,1597,1380234
32027,1642,1328386
32028,1839,1554085
32029,1419,1305758
32030,1564,1370983
32031,1196,978918
32032,1603,2347225
32033,1290,1130878
32034,1420,1180800
32035,1343,1273373
32036,1615,1309201
32037,1503,1146739
32038,1469,1489316
32039,673,577318
32040,1615,1388650
32041,1544,1264128
32042,1828,1490932
32043,1567,1370340
32044,1489,1827216
32045,1638,3896992
32046,1677,1629324
32047,785,631121
32048,1258,1129506
32049,1164,1014684
32050,1756,1545268
32051,1530,1495705
32053,349,343094
32054,624,586105
32055,796,623646
32056,603,442733
32057,1542,1311182
32059,1714,1511885
32060,1729,1506649
32061,1517,1298226
32062,1403,1185353
32063,1478,1240052
32064,1571,1338766
32065,1608,1382381
32066,1553,1295944
32067,705,755639
32068,1484,3810427
32069,1618,1386973
32071,410,363946
32072,1511,1364113
32073,1507,1221455
32074,1310,1450874
32075,1522,1292534
32076,1645,1402058
32077,1362,1417974
32078,1444,1392284
32080,1829,1461861
32081,1812,1649592
32083,1678,1345503
32084,1214,998881
32085,1683,1441345
32086,1688,1543699
32087,1514,1237147
32088,1679,1309991
32089,1518,1671230
32090,1617,1533522
32091,731,602744
32092,1650,1708382
32093,1843,1834456
32094,1406,1377737
32095,1565,1377226
32096,1630,1315246
32097,1656,1311767
32098,1452,1299206
32099,1528,1200155
32100,188,117276
32101,1669,1535381
32102,342,253284
32103,997,973491
32104,646,575973
32105,1726,2409645
32106,1491,1178724
32107,1711,1500166
32108,1748,1468743
32109,1547,1289236
32110,1614,1364206
32111,932,717430
32112,1520,1339251
32113,371,286618
32114,1679,1489463
32115,1726,1442692
32116,1719,1457220
32117,1536,1789361
32118,1480,1186189
32119,1719,1380980
32121,1654,1761975
32122,1460,1197904
32123,1014,871209
32124,1784,1486480
32125,1550,1329640
32126,1464,1601841
32127,1532,1308915
32128,1556,1251076
32129,1334,1487826
32130,1505,1174195
32131,1633,1641486
32132,1555,1333618
32133,1612,1346300
32134,1679,1352678
32135,1538,1269963
32137,1773,1516797
32138,1621,1461159
32139,1256,2722858
32140,1693,1540235
32141,1463,1250881
32142,1534,1491739
32143,1671,1454202
32144,1467,1181452
32145,1660,1393418
32146,1450,1291958
32147,1724,1362388
32148,1475,1557316
32149,1587,1407579
32150,1686,1406219
32151,1376,1363832
32152,331,238659
32154,1110,960719
32155,1440,1287308
32156,1622,1407036
32157,1300,1594209
32158,1569,1328561
32159,1477,1239250
32160,394,320127
32161,1666,1423166
32162,1654,1567445
32163,1189,952897
32164,1538,1227372
32165,1377,2129374
32166,1515,1269743
32167,1032,829773
32170,1552,1280392
32171,1725,1510712
32172,1648,1509064
32173,1514,1554819
32174,1468,1476860
32175,530,366430
32176,1706,1390962
32177,1724,1493154
32178,1575,1354532
32179,1849,1517152
32180,1535,1700446
32182,1674,1435951
32183,1223,1692932
32185,1700,1490100
32186,1393,1182126
32187,1394,1207211
32188,1897,1515702
32189,1622,1456667
32190,1382,1470667
32191,1459,1214579
32192,1394,1128709
32193,1493,1283270
32194,1571,1357564
32195,1701,1480719
32196,1645,1358418
32198,1724,1567004
32199,1487,1428764
32200,1571,1477318
32201,1759,1396571
32202,1474,1300716
32203,734,662568
32204,1377,3179895
32205,1500,1258218
32206,1535,1491312
32207,1678,1883708
32208,1003,843153
32209,564,436963
32210,1527,1303613
32211,903,767908
32212,1562,2260901
32213,1638,1613569
32214,1460,1286803
32215,1637,1361454
32216,760,654095
32217,1467,1407528
32218,1661,1442090
32219,1287,1057475
32220,1458,1140376
32221,1450,1226831
32222,1623,1917968
32223,1772,1560068
32224,910,795096
32225,1438,5267583
32226,1497,2953935
32227,1598,1354316
32228,776,605831
32229,1636,1393518
32230,1431,1415800
32231,1657,1445310
32232,1603,2370590
32233,1579,1356494
32234,1555,1310303
32235,1951,1753877
32236,1598,1409096
32237,1745,1480622
32238,849,659073
32239,1579,1264042
32240,2835,2404966
32241,1566,1300513
32242,609,459164
32243,902,669944
32244,1551,1208122
32245,1600,1515782
32246,1690,1871749
32247,661,2532344
32248,208,148061
32249,1527,1287703
32250,980,808880
32251,1253,1016341
32252,1560,1382321
32254,1351,1065822
32255,696,561387
32256,1457,1187695
32257,1602,1396919
32258,1672,1648613
32259,1221,994659
32260,1508,1310744
32261,1489,2012514
32262,1707,1512034
32263,983,1511061
32264,1393,1406770
32265,1464,1412038
32266,475,413689
32267,1463,3038050
32268,1615,1341830
32269,1501,1347999
32271,1712,1422793
32272,1543,1286089
32273,1493,1482742
32274,1599,1812514
32275,1548,1289669
32276,1726,1503817
32277,1419,1516408
32278,1607,1544369
32279,1539,1312323
32280,1579,1531658
32281,664,506569
32282,1374,1352933
32283,721,634239
32284,1547,1409562
32285,1616,2332649
32286,807,743181
32287,692,528464
32288,1972,1621362
32289,1714,1464664
32290,1682,1321677
32291,1541,1249368
32292,1652,1406999
32293,1481,1480010
32294,1561,2662973
32295,1329,3246787
32296,517,397699
32297,1575,1475016
32298,1517,1218126
32299,1459,1164368
32300,1510,2325159
32301,1733,1526495
32302,1265,1279658
32303,1394,2441998
32304,1831,1588211
32305,1208,1274030
32306,1740,1562848
32308,1411,1146376
32309,165,99726
32310,1214,1166593
32311,1417,1265330
32312,510,876047
32313,1813,1645868
32314,1356,3479691
32315,474,383920
32316,1336,1074375
32317,1407,1160126
32318,1559,1412415
32319,1400,1742664
32320,960,803757
32321,756,627147
32322,674,538825
32323,1548,1249678
32324,1682,3591645
32325,1131,1128032
32326,1502,1222041
32327,1646,1954149
32328,1396,1312546
32329,1384,1141256
32330,1584,1553857
32331,756,556327
32332,1690,1478831
32333,1814,1521670
32334,38,31738
32335,1624,1362321
32336,903,1066801
32337,1724,1693761
32338,1476,1219046
32339,1597,1559599
32340,1391,1590469
32341,1784,1506603
32342,1832,1669605
32343,1502,1325430
32344,1469,1175587
32345,2684,2195493
32346,1713,1412551
32347,1449,1199161
32348,1347,1141429
32349,1694,1429190
32350,675,772204
32351,1896,2330323
32352,1384,1179399
32353,1777,1539417
32354,1083,1066907
32355,1789,1426820
32356,1287,1014306
32357,993,1031137
32358,2020,1835010
32359,1504,1365066
32360,554,821269
32361,1555,1298411
32362,779,665787
32363,1612,1585383
32364,1448,1280706
32365,1809,1656635
32366,710,543782
32367,1498,1231142
32368,1483,1209350
32369,687,523855
32370,2050,1915804
32372,381,282600
32373,1735,1532584
32374,1520,1271478
32375,1680,1467847
32376,1264,1071810
32377,1451,1248960
32378,559,431028
32379,1449,1203182
32381,1411,1695592
32382,1496,1274580
32383,1434,1242363
32384,694,1653609
32385,1332,1280669
32386,1214,966216
32387,1548,1434759
32388,1572,1416065
32389,1535,2005552
32390,1666,1474408
32391,1337,1260126
32392,1488,1587637
32393,1406,2145304
32394,1574,1316087
32395,1311,1292558
32396,447,581579
32397,224,135681
32399,1545,1280397
32400,905,660963
32401,1542,1328523
32402,1662,2667788
32403,1474,1198772
32404,1739,1646364
32405,1597,1758242
32406,1585,1311416
32407,1829,1608327
32408,1488,1227826
32409,1589,1330165
32410,1652,1346120
32411,1618,1581480
32412,1628,1379939
32413,1699,1482709
32414,1548,1270064
32415,1839,1464984
32416,1577,1293999
32417,1513,1383571
32418,1648,1744141
32419,1301,1115459
32420,1502,1234995
32421,1267,1516044
32422,1732,1470202
32423,1618,1398088
32424,1678,1481612
32425,1368,1100973
32426,1521,1310070
32427,1354,1127218
32429,1731,1532014
32430,1649,1500820
32431,466,353379
32433,1293,1082590
32434,1618,1318672
32435,1064,849374
32436,1798,1822475
32437,1529,1319867
32438,1206,1142993
32439,309,246732
32440,1624,1363761
32441,1201,1293148
32442,1417,1273744
32443,618,487970
32444,1422,1363865
32445,1564,1259973
32446,1569,1382577
32447,1400,1112242
32448,1742,1493240
32449,1314,1078063
32451,962,1742002
32452,1113,918383
32453,1219,942836
32455,1158,1348135
32456,1445,1196156
32458,1457,1225184
32459,1535,1373455
32460,1174,975291
32461,1521,1341012
32462,1529,1323571
32463,1203,1178998
32464,1557,1238755
32465,1490,1543209
32466,1420,1317544
32467,1123,950756
32468,1378,1188589
32469,1418,1113846
32470,1243,996298
32471,1673,1389981
32472,1616,1320016
32473,1428,1230202
32474,1518,1382147
32475,1675,1397075
32476,588,449142
32477,1486,1605012
32478,1114,1093420
32479,1555,1305776
32480,1634,1346669
32481,1653,1341849
32482,901,866960
32483,1519,1346516
32484,1457,1179441
32485,1428,1379848
32486,1327,1090764
32487,1301,1450365
32488,1666,1416993
32489,1505,1651891
32490,1593,1311801
32491,1603,1456521
32492,1157,1147743
32493,1551,1334909
32494,1612,1410871
32495,1747,1432971
32496,1636,1330057
32497,1379,1223765
32498,1479,1267693
32500,1881,1621066
32501,1414,1188395
32502,1490,1583298
32503,1425,1403548
32505,823,804406
32507,449,319057
32508,1580,1362128
32509,1348,1130982
32510,1568,1360345
32511,695,676853
32512,1584,1818581
32513,2416,2048762
32514,1748,2441273
32515,1549,1599052
32516,1288,1038153
32517,1580,1350619
32518,1784,1457540
32519,1636,1309630
32520,1589,1279007
32521,1512,1263791
32522,1553,1287944
32523,1564,1328020
32524,1685,1493036
32525,1604,1826248
32526,1494,1220183
32527,1703,1677521
32528,1093,959279
32529,1645,1291796
32530,1386,1185657
32531,1469,2531050
32532,1583,1518478
32533,1630,1341565
32534,1696,1359173
32535,905,889394
32536,1301,1196328
32538,1583,1614720
32539,882,1315037
32540,1502,1230743
32541,1844,1552450
32542,1604,1355343
32543,1629,1574799
32544,1648,1555548
32545,1489,1962751
32546,1511,2050140
32547,1650,1371708
32548,1530,1322934
32549,1645,1342815
32550,1618,1425751
32551,1367,1122255
32552,1385,1111020
32553,1455,1358189
32554,1430,1159063
32555,1599,1765021
32556,1602,1482004
32557,1620,1539570
32558,1556,1340963
32559,1847,1496939
32560,1630,1706653
32561,1497,2033114
32562,1705,1501813
32563,1089,901451
32564,1445,1193219
32565,1318,1164746
32566,1673,1417556
32567,1665,1462804
32568,1742,1463842
32569,1504,1985700
32571,1538,1237008
32572,1642,1340389
32573,1574,1206343
32575,1600,2126599
32576,1617,1413017
32577,1284,1920313
32578,1610,1369686
32579,1551,1307359
32580,1008,778635
32581,1833,1760582
32582,1536,1217768
32583,1625,1416990
32584,1472,1227510
32585,367,512092
32586,1572,1380332
32587,1782,1474447
32588,1558,1279878
32589,1777,1877726
32590,1612,1585873
32591,1481,1258106
32592,1573,1454005
32593,1748,1516037
32594,1021,925590
32595,1484,1159871
32596,1622,1311210
32597,1517,1561321
32598,1366,1202080
32599,843,878921
32600,1577,1304228
32601,1084,866391
32602,1654,1410710
32603,1575,1885674
32604,1363,1753194
32606,2698,2679727
32607,1763,1492730
32608,803,826291
32609,1558,1184045
32610,1586,1521045
32611,1779,1968217
32612,1486,1318738
32613,1562,1377848
32614,1738,1385867
32615,1556,1237690
32616,1673,1338924
32617,1655,1656141
32618,1723,1465773
32619,1484,1241111
32621,1783,1518332
32622,1275,1096324
32623,1632,1313707
32624,1646,1376893
32625,876,898072
32626,1475,1400887
32627,1644,1320760
32628,1691,1412240
32629,1416,1157673
32630,1540,1863296
32631,1563,1296164
32632,1495,1309020
32633,900,1124982
32634,1437,1315752
32635,1665,1420860
32636,1726,1513462
32637,823,681691
32638,1493,1580179
32639,1678,1386950
32640,1603,1349456
32641,1605,1390685
32642,1696,1637437
32643,1670,1335393
32644,1540,2795904
32645,1410,2524707
32646,1512,1345257
32647,1693,1479864
32648,885,720680
32649,1778,1673693
32650,1710,1455759
32651,1712,1343810
32652,1282,1060596
32653,983,1057331
32654,1507,1300482
32655,1519,1289374
32656,1364,1101247
32657,1490,1223721
32658,1525,1328415
32660,1302,1112360
32661,1177,1349933
32662,1423,1180525
32663,1610,1516667
32664,980,824037
32665,1618,1364883
32666,1666,1609487
32667,1632,1300034
32668,1643,1401555
32669,1553,2349510
32670,309,240605
32671,1437,1216153
32672,1572,1569563
32673,1514,1710011
32674,1564,2574485
32675,1660,1435493
32677,1325,1071100
32678,1518,1369316
32679,1768,2468115
32680,824,644298
32681,598,523634
32682,1498,1487561
32683,1827,2449693
32684,1308,1279428
32686,1781,1846635
32687,513,383204
32688,1279,1097598
32689,1316,1087625
32690,1358,1096025
32691,1564,1321294
32692,1340,1171151
32693,1657,1731315
32694,1385,2862709
32695,1102,1008742
32696,1062,1729500
32697,363,321137
32698,900,711634
32699,757,740528
32700,1793,1481846
32701,1475,1387201
32702,829,643306
32703,1570,1515055
32704,1646,1540558
32705,1091,1019235
32706,1492,1303483
32707,1520,1233128
32708,1644,1645030
32709,1423,1757239
32712,1534,1219806
32713,1619,1299297
32715,1685,1446980
32716,1454,1460612
32717,1627,1492368
32718,1533,1479909
32719,1668,1478802
32720,516,664484
32721,1610,1406517
32722,496,528205
32723,1591,1921857
32724,1782,1984206
32725,1453,2228506
32726,1502,1279439
32727,1444,1145969
32728,1545,2209070
32729,375,252012
32730,443,363149
32731,128,98130
32734,1580,1318642
32735,1500,1217364
32736,996,787842
32737,1398,1343478
32738,1553,1414305
32739,1183,1020009
32740,1635,1342836
32741,462,493765
32742,1584,1287087
32743,1100,910585
32744,1689,1476572
32745,1281,1121240
32746,1604,1303933
32747,48,35450
32748,1665,1357830
32750,2131,2011410
32754,1492,1299727
32755,1624,1547867
32756,956,786265
32757,1655,2324623
32758,1510,1431636
32759,1477,1717578
32760,472,367261
32761,1772,1434164
32762,1525,1221785
32763,1678,1428702
32764,1334,2452557
32765,1231,1113705
32766,1289,1765983
32767,1401,1381574
32768,1636,1452241
32769,1820,1493401
32770,1459,1217452
32771,1713,1554705
32772,1680,1352611
32773,1221,993215
32774,1549,1241547
32775,1462,1186793
32779,1627,1429617
32780,1418,1557536
32781,1088,876391
32782,1909,1727888
32784,1784,1485022
32785,1477,1214667
32786,419,366763
32787,1687,1443546
32788,1463,1299238
32789,1569,1349332
32790,1723,1455301
32791,1386,1179396
32796,1355,1165810
32797,650,538476
32798,1541,1209700
32800,1529,1268524
32801,1522,1751801
32802,1619,1579324
32803,610,472670
32804,1575,1429760
32805,1557,1255791
32806,1523,1248066
32807,2125,1862540
32808,1677,1505325
32809,1726,1613230
32810,1549,1472991
32811,1506,1223689
32812,1466,1478765
32813,1821,1486265
32814,1675,1411990
32816,1426,1171080
32817,1487,1203966
32818,1166,1512548
32819,1420,1154101
32820,1458,1216323
32821,1495,1196281
32822,1488,1228781
32823,1642,1711719
32824,1803,1566018
32825,1456,1146668
32826,974,987861
32827,1534,1653650
32828,1646,1385842
32829,1642,1371201
32830,1621,1623110
32831,1612,1283915
32832,1662,1641706
32833,1687,1610381
32834,1462,1332940
32835,1692,1628600
32836,1494,1224713
32837,1515,1254586
32838,1705,1461394
32839,1774,1551424
32840,1712,1478511
32842,971,969109
32843,523,440063
32844,1772,1503818
32845,1373,1137401
32846,925,748693
32847,1466,1160901
32849,1657,1340532
32850,1629,1410627
32851,347,307969
32852,838,683870
32853,840,726950
32854,1559,1403153
32855,1514,1386036
32856,1459,1297315
32857,1001,1011435
32858,763,957568
32859,1608,1671293
32860,1624,2334524
32861,1386,1761926
32862,1522,1273169
32863,1682,1460115
32864,1505,1227427
32865,1234,1067716
32866,1127,917471
32867,1545,1398064
32868,1883,1556389
32869,1513,1286308
32870,1236,1082132
32871,506,1024946
32874,1612,1836344
32875,297,226971
32876,1656,1387962
32877,1286,1135222
32878,2097,1705791
32879,907,697337
32880,1734,1495525
32881,1629,1373208
32883,1631,1454043
32884,1518,1323629
32885,1408,1229391
32886,1585,1289956
32887,1176,1008566
32888,1639,1360498
32889,1711,1989414
32890,1750,1554072
32891,1786,1447551
32892,1524,1461793
32893,1775,1565028
32894,1357,1142669
32895,1697,1416257
32896,1587,1332897
32897,1069,1186567
32898,1551,1270770
32899,1647,1402306
32901,1461,1174020
32903,1633,1538996
32904,1618,1483086
32905,1597,1333826
32906,1643,1662510
32907,1208,1002149
32908,1297,2846242
32909,1661,1394026
32910,1737,3561611
32911,438,275915
32912,1629,1459203
32913,1543,1314592
32914,1760,1578258
32915,1671,1393278
32916,1414,1388366
32917,1647,2012071
32918,1393,1173958
32919,217,145058
32920,1508,1270448
32921,1454,1390614
32922,1615,1328935
32924,1725,1492540
32925,1394,1160771
32926,1534,1234979
32927,1482,1257742
32928,566,544346
32930,1533,1281438
32931,1642,1320523
32933,1172,1090225
32934,1531,1277547
32935,1283,2302110
32936,1733,2192572
32937,1386,1761520
32938,1499,1269133
32939,1644,1570053
32940,1656,1377724
32941,340,310697
32942,1466,1231776
32943,1269,991471
32944,1315,1103846
32945,1584,1413273
32946,1431,4533288
32947,1383,1145807
32948,1596,1278688
32949,1607,2109815
32950,1838,1723511
32951,1524,1259880
32952,1786,1675504
32953,1721,1652485
32954,1745,1564550
32955,1551,2242845
32956,1477,1261731
32957,1531,2136686
32958,1427,1174002
32959,1569,1395865
32960,1682,1397821
32961,1505,1295142
32962,1495,1396974
32963,1453,2584184
32964,1461,1230736
32965,1638,1428077
32966,1465,1188013
32967,1507,1704473
32968,1483,1236017
32969,1611,1329703
32970,1489,1359880
32971,1530,1356256
32972,338,227075
32975,1550,1344267
32976,824,664709
32977,1689,1385599
32978,1549,1466667
32979,1768,1592178
32980,1536,1337870
32981,1126,887899
32982,1631,1413992
32983,1396,1189486
32984,628,466541
32986,1614,1461142
32987,1527,2651342
32988,1227,1158708
32989,1487,1186866
32990,325,639135
32991,1642,2579687
32992,1762,1547866
32993,1642,1316474
32994,1331,1125951
32996,1504,1214700
32998,1314,1081214
32999,1588,1422478
33000,1559,1341000
33001,1338,1378646
33002,1636,1402482
33003,1614,1629269
33004,1397,1216501
33005,1627,2830368
33006,346,295188
33007,856,638148
33008,1312,1094341
33009,1629,1250423
33010,1704,1421645
33011,1556,1254950
33012,1574,1337355
33013,1347,1094011
33014,1634,1343945
33015,1398,1182833
33016,1549,1357755
33017,839,774769
33018,1553,1533951
33019,1499,1270334
33020,1688,1358785
33021,1183,1175068
33022,1511,1801118
33023,1490,1256018
33024,1513,1508979
33025,1445,2523601
33026,1629,1319433
33027,1515,1161993
33028,1506,2486984
33029,1737,1389414
33031,1720,1428133
33032,1329,1135933
33033,1911,1625449
33034,1453,1159836
33035,953,819054
33036,1033,910637
33037,1487,1363708
33038,1163,1020486
33040,1547,1296876
33041,1523,3630647
33042,1555,1308838
33043,1540,1601848
33044,1706,1307639
33045,1726,1419494
33046,1298,1408142
33047,1008,1048397
33048,1580,2138539
33049,1177,2050373
33050,1153,1015925
33051,1644,1373609
33052,1553,1287612
33053,1514,1416359
33054,1467,2109932
33055,1842,1524283
33056,1557,1329314
33057,534,416992
33058,1444,1184648
33059,774,643106
33060,1415,1152866
33061,1410,1163524
33062,1476,1179072
33063,1194,1089217
33064,879,697188
33065,1511,1282027
33066,1555,1313747
33067,1743,1558141
33068,1649,1463903
33069,2935,2576594
33070,1720,1378943
33071,1770,1541239
33072,1750,1551930
33073,1394,1202830
33074,1644,1562258
33075,1393,1847946
33076,1565,1296542
33077,1488,1636725
33078,1450,1547309
33079,1605,1310603
33080,1525,1428828
33081,1204,1206925
33082,1678,1428762
33083,1443,2080829
33084,1570,1398535
33085,1518,1317780
33086,1379,1042260
33087,1557,1378539
33088,1534,1282787
33089,1556,1293338
33090,1664,1323574
33091,2207,2215009
33092,638,506637
33093,504,420574
33094,260,168517
33095,24,16936
33097,1785,1613167
33098,1642,1372498
33099,1422,3171845
33100,1276,1353444
33101,1462,1907833
33102,1451,1298551
33103,1555,1745466
33104,532,386333
33105,1597,1309433
33106,1775,1809027
33107,1519,1310329
33108,288,186995
33109,1417,1154502
33110,330,235923
33111,1396,1139980
33112,1682,1389763
33113,1424,1159556
33114,1604,1562012
33115,1736,1576588
33116,1671,1523113
33117,1663,1447082
33118,1423,1234097
33119,1352,1052342
33120,1464,1221978
33121,1380,1922732
33122,1392,1168883
33123,1221,1210892
33124,1623,1341548
33125,829,802893
33126,678,572593
33128,1400,1124169
33129,1521,1661669
33130,1782,1468576
33131,1673,1356884
33132,1595,1379568
33133,1694,1425172
33134,850,670892
33135,887,755785
33136,1412,1492097
33137,382,318013
33138,1529,1388920
33139,1375,1473248
33140,1624,1621596
33141,1419,1653501
33142,1586,1326185
33143,1477,1180597
33144,1416,1227693
33145,1344,1251822
33146,1598,2418746
33147,1609,1404327
33148,1622,1692059
33149,1704,1653005
33150,1349,1415587
33151,1727,1522103
33152,1398,1222461
33153,1628,3301284
33154,1435,1164105
33155,1261,1974599
33156,1538,1443202
33157,993,1376043
33158,1729,1571918
33159,2354,2242746
33160,1591,1337074
33161,1319,1068601
33163,269,215510
33164,1527,1324750
33166,1403,3411042
33167,1826,1473357
33168,937,715155
33169,1763,1462710
33170,1250,990376
33171,1500,1294678
33172,1662,1383271
33173,1311,1268956
33174,1597,1281367
33175,1379,1351296
33176,1340,1121606
33177,349,223254
33180,1393,1340096
33181,1725,1510832
33182,1251,1056743
33183,1123,963923
33184,650,581499
33185,303,218857
33186,1519,1491129
33187,1563,1345647
33188,1447,1565201
33189,1382,1148769
33190,1384,1147151
33191,1697,1559897
33192,1606,1253219
33193,1433,1244398
33194,1714,1616303
33195,1377,1176268
33196,1033,2318127
33197,1310,1163676
33198,1585,2523759
33199,1417,1222141
33200,1315,1183254
33201,1507,1237780
33202,1712,1349605
33203,1417,1169748
33204,1529,1348947
33206,908,935696
33209,1659,1353272
33210,1326,1221476
33211,1487,1335090
33212,1598,1529980
33213,1665,1415034
33214,1609,2033545
33215,894,765180
33216,1660,1474300
33217,1328,1108180
33218,941,747221
33219,1630,1495361
33220,1751,1759056
33223,1688,1420710
33224,1611,1538637
33225,1869,1536515
33226,1603,1252407
33227,1405,1208109
33228,1534,1870421
33229,817,854075
33230,1431,1175031
33231,1506,1466422
33232,1446,1196377
33233,1055,830177
33234,1795,1551221
33235,1372,1125648
33236,1141,915131
33237,1498,1300011
33238,1544,1344271
33239,1387,1251104
33240,1552,1603898
33243,1193,957448
33244,1121,1182890
33245,1668,1461157
33246,1673,1331642
33247,1520,2093506
33248,1879,1544071
33249,1318,1199391
33250,1591,1377280
33251,1096,1537834
33252,1271,1057410
33253,1300,1191072
33254,1677,1396109
33255,862,688474
33256,1619,1351064
33257,1520,1576027
33258,1544,1276867
33259,1853,1653363
33260,1536,1280166
33261,973,813538
33262,1637,1408192
33263,390,311370
33264,1234,1671624
33265,1572,2274172
33266,1536,1573478
33267,1358,1058098
33268,884,716885
33269,1228,1008508
33270,1376,1519165
33271,1672,1382432
33272,1227,979631
33273,1539,1293523
33275,1546,1232532
33276,1744,1527581
33277,1893,1455347
33278,483,352303
33279,717,632922
33281,1825,1457547
33282,1164,1086701
33283,115,85317
33284,591,491578
33285,875,688918
33286,1434,2093382
33287,1704,1526468
33288,605,469298
33289,1645,1359159
33290,2054,3429257
33291,1580,1278702
33292,462,370402
33293,1598,1285236
33294,1779,1594903
33295,1738,1527463
33297,1667,1349625
33298,401,325305
33299,1578,1319337
33300,1588,1284733
33301,1543,1375776
33302,270,203126
33303,1666,1400212
33304,1407,1183095
33305,1453,1213612
33306,1585,1276399
33307,1654,1317107
33308,1580,1469284
33309,1550,1451152
33310,1641,1381913
33311,1217,979171
33312,1825,1602422
33313,520,416688
33314,1509,1350542
33315,319,204868
33316,1770,1484878
33317,1575,1315976
33318,1572,1423868
33319,2690,2344866
33320,1550,1239940
33321,1331,2374112
33322,417,297167
33323,1843,1574908
33324,1466,1230059
33325,1112,912435
33328,1410,2375580
33329,1354,1104229
33330,958,743472
33331,1407,1431854
33332,1534,1442740
33333,1690,1719652
33334,1680,1604276
33335,1460,1321582
33336,1626,1390037
33337,1603,1386433
33338,1694,1900026
33339,1597,2001624
33340,1205,988896
33341,555,1963539
33342,1340,1212645
33343,1617,1683973
33344,1563,1524051
33345,817,679714
33346,1550,1393713
33347,1577,1405176
33348,1538,1250252
33349,434,312569
33350,1664,1319946
33351,1443,1780978
33352,1794,1546782
33353,1850,1689076
