id,month,count
3311,2019-03-01 00:00:00,581
3311,2019-04-01 00:00:00,935
3311,2019-05-01 00:00:00,1052
3311,2019-06-01 00:00:00,1246
3311,2019-07-01 00:00:00,1048
3311,2019-08-01 00:00:00,1124
3311,2019-09-01 00:00:00,1066
3311,2019-10-01 00:00:00,905
3311,2019-11-01 00:00:00,629
3311,2019-12-01 00:00:00,386
3312,2019-01-01 00:00:00,878
3312,2019-02-01 00:00:00,788
3312,2019-03-01 00:00:00,1137
3312,2019-04-01 00:00:00,1480
3312,2019-05-01 00:00:00,1522
3312,2019-06-01 00:00:00,1604
3312,2019-07-01 00:00:00,1676
3312,2019-08-01 00:00:00,1665
3312,2019-09-01 00:00:00,1723
3312,2019-10-01 00:00:00,1639
3312,2019-11-01 00:00:00,857
3312,2019-12-01 00:00:00,595
3313,2019-01-01 00:00:00,460
3313,2019-02-01 00:00:00,409
3313,2019-03-01 00:00:00,656
3313,2019-04-01 00:00:00,836
3313,2019-05-01 00:00:00,828
3313,2019-06-01 00:00:00,948
3313,2019-07-01 00:00:00,794
3313,2019-08-01 00:00:00,688
3313,2019-09-01 00:00:00,842
3313,2019-10-01 00:00:00,622
3313,2019-11-01 00:00:00,476
3313,2019-12-01 00:00:00,319
3314,2019-01-01 00:00:00,1342
3314,2019-02-01 00:00:00,1300
3314,2019-03-01 00:00:00,2037
3314,2019-04-01 00:00:00,2292
3314,2019-05-01 00:00:00,2476
3314,2019-06-01 00:00:00,3124
3314,2019-07-01 00:00:00,3305
3314,2019-08-01 00:00:00,3067
3314,2019-09-01 00:00:00,3092
3314,2019-10-01 00:00:00,2757
3314,2019-11-01 00:00:00,2244
3314,2019-12-01 00:00:00,1429
3315,2019-01-01 00:00:00,1142
3315,2019-02-01 00:00:00,1034
3315,2019-03-01 00:00:00,1259
3315,2019-04-01 00:00:00,1427
3315,2019-05-01 00:00:00,1450
3315,2019-06-01 00:00:00,1633
3315,2019-07-01 00:00:00,1585
3315,2019-08-01 00:00:00,1563
3315,2019-09-01 00:00:00,1705
3315,2019-10-01 00:00:00,1438
3315,2019-11-01 00:00:00,1184
3315,2019-12-01 00:00:00,885
3317,2019-01-01 00:00:00,405
3317,2019-02-01 00:00:00,323
3317,2019-03-01 00:00:00,476
3317,2019-04-01 00:00:00,609
3317,2019-05-01 00:00:00,664
3317,2019-06-01 00:00:00,789
3317,2019-07-01 00:00:00,782
3317,2019-08-01 00:00:00,865
3317,2019-09-01 00:00:00,836
3317,2019-10-01 00:00:00,619
3317,2019-11-01 00:00:00,489
3317,2019-12-01 00:00:00,337
3318,2019-01-01 00:00:00,1359
3318,2019-02-01 00:00:00,1376
3318,2019-03-01 00:00:00,1692
3318,2019-04-01 00:00:00,2227
3318,2019-05-01 00:00:00,2596
3318,2019-06-01 00:00:00,2747
3318,2019-07-01 00:00:00,2728
3318,2019-08-01 00:00:00,2952
3318,2019-09-01 00:00:00,3034
3318,2019-10-01 00:00:00,2493
3318,2019-11-01 00:00:00,1868
3318,2019-12-01 00:00:00,1102
3319,2019-01-01 00:00:00,498
3319,2019-02-01 00:00:00,509
3319,2019-03-01 00:00:00,644
3319,2019-04-01 00:00:00,956
3319,2019-05-01 00:00:00,1103
3319,2019-06-01 00:00:00,1340
3319,2019-07-01 00:00:00,1265
3319,2019-08-01 00:00:00,1445
3319,2019-09-01 00:00:00,1528
3319,2019-10-01 00:00:00,1273
3319,2019-11-01 00:00:00,989
3319,2019-12-01 00:00:00,590
3320,2019-01-01 00:00:00,867
3320,2019-02-01 00:00:00,736
3320,2019-03-01 00:00:00,1374
3320,2019-04-01 00:00:00,2275
3320,2019-05-01 00:00:00,2590
3320,2019-06-01 00:00:00,2984
3320,2019-07-01 00:00:00,2959
3320,2019-08-01 00:00:00,3318
3320,2019-09-01 00:00:00,3135
3320,2019-10-01 00:00:00,1151
3320,2019-11-01 00:00:00,232
3320,2019-12-01 00:00:00,753
3321,2019-01-01 00:00:00,811
3321,2019-02-01 00:00:00,628
3321,2019-03-01 00:00:00,912
3321,2019-04-01 00:00:00,1211
3321,2019-05-01 00:00:00,1185
3321,2019-06-01 00:00:00,1337
3321,2019-07-01 00:00:00,1261
3321,2019-08-01 00:00:00,1233
3321,2019-09-01 00:00:00,1509
3321,2019-10-01 00:00:00,1151
3321,2019-11-01 00:00:00,775
3321,2019-12-01 00:00:00,587
3322,2019-01-01 00:00:00,201
3322,2019-02-01 00:00:00,210
3322,2019-03-01 00:00:00,267
3322,2019-04-01 00:00:00,406
3322,2019-05-01 00:00:00,446
3322,2019-06-01 00:00:00,501
3322,2019-07-01 00:00:00,602
3322,2019-08-01 00:00:00,639
3322,2019-09-01 00:00:00,305
3323,2019-01-01 00:00:00,822
3323,2019-02-01 00:00:00,797
3323,2019-03-01 00:00:00,1205
3323,2019-04-01 00:00:00,1579
3323,2019-05-01 00:00:00,2050
3323,2019-06-01 00:00:00,2404
3323,2019-07-01 00:00:00,2486
3323,2019-08-01 00:00:00,2792
3323,2019-09-01 00:00:00,3130
3323,2019-10-01 00:00:00,2200
3323,2019-11-01 00:00:00,1532
3323,2019-12-01 00:00:00,825
3324,2019-01-01 00:00:00,250
3324,2019-02-01 00:00:00,297
3324,2019-03-01 00:00:00,368
3324,2019-04-01 00:00:00,541
3324,2019-05-01 00:00:00,599
3324,2019-06-01 00:00:00,658
3324,2019-07-01 00:00:00,523
3324,2019-08-01 00:00:00,583
3324,2019-09-01 00:00:00,688
3324,2019-10-01 00:00:00,653
3324,2019-11-01 00:00:00,374
3324,2019-12-01 00:00:00,227
3325,2019-09-01 00:00:00,709
3325,2019-10-01 00:00:00,946
3325,2019-11-01 00:00:00,669
3325,2019-12-01 00:00:00,387
3326,2019-01-01 00:00:00,138
3326,2019-02-01 00:00:00,129
3326,2019-03-01 00:00:00,188
3326,2019-04-01 00:00:00,233
3326,2019-05-01 00:00:00,282
3326,2019-06-01 00:00:00,292
3326,2019-07-01 00:00:00,305
3326,2019-08-01 00:00:00,351
3326,2019-09-01 00:00:00,289
3326,2019-10-01 00:00:00,271
3326,2019-11-01 00:00:00,207
3326,2019-12-01 00:00:00,122
3327,2019-01-01 00:00:00,243
3327,2019-02-01 00:00:00,206
3327,2019-03-01 00:00:00,302
3327,2019-04-01 00:00:00,415
3327,2019-05-01 00:00:00,462
3327,2019-06-01 00:00:00,473
3327,2019-07-01 00:00:00,547
3327,2019-08-01 00:00:00,522
3327,2019-09-01 00:00:00,627
3327,2019-10-01 00:00:00,483
3327,2019-11-01 00:00:00,374
3327,2019-12-01 00:00:00,263
3328,2019-01-01 00:00:00,756
3328,2019-02-01 00:00:00,861
3328,2019-03-01 00:00:00,1117
3328,2019-04-01 00:00:00,1393
3328,2019-05-01 00:00:00,1534
3328,2019-06-01 00:00:00,1683
3328,2019-07-01 00:00:00,1811
3328,2019-08-01 00:00:00,1903
3328,2019-09-01 00:00:00,1991
3328,2019-10-01 00:00:00,2424
3328,2019-11-01 00:00:00,2047
3328,2019-12-01 00:00:00,984
3329,2019-01-01 00:00:00,642
3329,2019-02-01 00:00:00,614
3329,2019-03-01 00:00:00,800
3329,2019-04-01 00:00:00,1062
3329,2019-05-01 00:00:00,1145
3329,2019-06-01 00:00:00,1386
3329,2019-07-01 00:00:00,1371
3329,2019-08-01 00:00:00,1484
3329,2019-09-01 00:00:00,1529
3329,2019-10-01 00:00:00,1201
3329,2019-11-01 00:00:00,914
3329,2019-12-01 00:00:00,607
3330,2019-01-01 00:00:00,37
3330,2019-02-01 00:00:00,46
3330,2019-03-01 00:00:00,96
3330,2019-04-01 00:00:00,194
3330,2019-05-01 00:00:00,169
3330,2019-06-01 00:00:00,266
3330,2019-07-01 00:00:00,792
3330,2019-08-01 00:00:00,615
3330,2019-09-01 00:00:00,282
3330,2019-10-01 00:00:00,183
3330,2019-11-01 00:00:00,88
3330,2019-12-01 00:00:00,40
3331,2019-01-01 00:00:00,300
3331,2019-02-01 00:00:00,359
3331,2019-03-01 00:00:00,808
3331,2019-04-01 00:00:00,1261
3331,2019-05-01 00:00:00,1359
3331,2019-06-01 00:00:00,2086
3331,2019-07-01 00:00:00,1929
3331,2019-08-01 00:00:00,2056
3331,2019-09-01 00:00:00,1806
3331,2019-10-01 00:00:00,1303
3331,2019-11-01 00:00:00,885
3331,2019-12-01 00:00:00,401
3332,2019-01-01 00:00:00,411
3332,2019-02-01 00:00:00,415
3332,2019-03-01 00:00:00,620
3332,2019-04-01 00:00:00,778
3332,2019-05-01 00:00:00,793
3332,2019-06-01 00:00:00,870
3332,2019-07-01 00:00:00,729
3332,2019-08-01 00:00:00,764
3332,2019-09-01 00:00:00,940
3332,2019-10-01 00:00:00,847
3332,2019-11-01 00:00:00,680
3332,2019-12-01 00:00:00,455
3333,2019-01-01 00:00:00,39
3333,2019-02-01 00:00:00,57
3333,2019-03-01 00:00:00,125
3333,2019-04-01 00:00:00,92
3333,2019-05-01 00:00:00,98
3333,2019-06-01 00:00:00,104
3333,2019-07-01 00:00:00,104
3333,2019-08-01 00:00:00,237
3333,2019-09-01 00:00:00,229
3333,2019-10-01 00:00:00,185
3333,2019-11-01 00:00:00,119
3333,2019-12-01 00:00:00,95
3335,2019-01-01 00:00:00,745
3335,2019-02-01 00:00:00,693
3335,2019-03-01 00:00:00,1060
3335,2019-04-01 00:00:00,1284
3335,2019-05-01 00:00:00,1514
3335,2019-06-01 00:00:00,1508
3335,2019-07-01 00:00:00,1664
3335,2019-08-01 00:00:00,1815
3335,2019-09-01 00:00:00,2046
3335,2019-10-01 00:00:00,1716
3335,2019-11-01 00:00:00,1206
3335,2019-12-01 00:00:00,830
3336,2019-01-01 00:00:00,854
3336,2019-02-01 00:00:00,873
3336,2019-03-01 00:00:00,1270
3336,2019-04-01 00:00:00,1726
3336,2019-05-01 00:00:00,1886
3336,2019-06-01 00:00:00,1780
3336,2019-07-01 00:00:00,1687
3336,2019-08-01 00:00:00,1888
3336,2019-09-01 00:00:00,2063
3336,2019-10-01 00:00:00,1824
3336,2019-11-01 00:00:00,1350
3336,2019-12-01 00:00:00,789
3337,2019-01-01 00:00:00,76
3337,2019-02-01 00:00:00,80
3337,2019-03-01 00:00:00,179
3337,2019-04-01 00:00:00,243
3337,2019-05-01 00:00:00,203
3337,2019-06-01 00:00:00,278
3337,2019-07-01 00:00:00,292
3337,2019-08-01 00:00:00,312
3337,2019-09-01 00:00:00,278
3337,2019-10-01 00:00:00,220
3337,2019-11-01 00:00:00,147
3337,2019-12-01 00:00:00,78
3338,2019-01-01 00:00:00,446
3338,2019-02-01 00:00:00,380
3338,2019-03-01 00:00:00,507
3338,2019-04-01 00:00:00,620
3338,2019-05-01 00:00:00,803
3338,2019-06-01 00:00:00,855
3338,2019-07-01 00:00:00,1003
3338,2019-08-01 00:00:00,1009
3338,2019-09-01 00:00:00,944
3338,2019-10-01 00:00:00,827
3338,2019-11-01 00:00:00,594
3338,2019-12-01 00:00:00,409
3339,2019-01-01 00:00:00,530
3339,2019-02-01 00:00:00,481
3339,2019-03-01 00:00:00,660
3339,2019-04-01 00:00:00,760
3339,2019-05-01 00:00:00,886
3339,2019-06-01 00:00:00,979
3339,2019-07-01 00:00:00,1055
3339,2019-08-01 00:00:00,1094
3339,2019-09-01 00:00:00,1167
3339,2019-10-01 00:00:00,877
3339,2019-11-01 00:00:00,760
3339,2019-12-01 00:00:00,373
3340,2019-01-01 00:00:00,146
3340,2019-02-01 00:00:00,163
3340,2019-03-01 00:00:00,170
3340,2019-04-01 00:00:00,230
3340,2019-05-01 00:00:00,281
3340,2019-06-01 00:00:00,294
3340,2019-07-01 00:00:00,312
3340,2019-08-01 00:00:00,329
3340,2019-09-01 00:00:00,307
3340,2019-10-01 00:00:00,283
3340,2019-11-01 00:00:00,184
3340,2019-12-01 00:00:00,155
3341,2019-01-01 00:00:00,591
3341,2019-02-01 00:00:00,520
3341,2019-03-01 00:00:00,713
3341,2019-04-01 00:00:00,1021
3341,2019-05-01 00:00:00,1073
3341,2019-06-01 00:00:00,1166
3341,2019-07-01 00:00:00,1316
3341,2019-08-01 00:00:00,1547
3341,2019-09-01 00:00:00,1405
3341,2019-10-01 00:00:00,672
3341,2019-11-01 00:00:00,170
3341,2019-12-01 00:00:00,444
3342,2019-01-01 00:00:00,128
3342,2019-02-01 00:00:00,138
3342,2019-03-01 00:00:00,137
3342,2019-04-01 00:00:00,213
3342,2019-05-01 00:00:00,274
3342,2019-06-01 00:00:00,300
3342,2019-07-01 00:00:00,284
3342,2019-08-01 00:00:00,305
3342,2019-09-01 00:00:00,424
3342,2019-10-01 00:00:00,300
3342,2019-11-01 00:00:00,194
3342,2019-12-01 00:00:00,112
3343,2019-01-01 00:00:00,481
3343,2019-02-01 00:00:00,423
3343,2019-03-01 00:00:00,701
3343,2019-04-01 00:00:00,828
3343,2019-05-01 00:00:00,790
3343,2019-06-01 00:00:00,980
3343,2019-07-01 00:00:00,1063
3343,2019-08-01 00:00:00,1094
3343,2019-09-01 00:00:00,312
3343,2019-10-01 00:00:00,897
3343,2019-11-01 00:00:00,810
3343,2019-12-01 00:00:00,446
3344,2019-01-01 00:00:00,276
3344,2019-02-01 00:00:00,272
3344,2019-03-01 00:00:00,405
3344,2019-04-01 00:00:00,688
3344,2019-05-01 00:00:00,834
3344,2019-06-01 00:00:00,994
3344,2019-07-01 00:00:00,1053
3344,2019-08-01 00:00:00,912
3344,2019-09-01 00:00:00,835
3344,2019-10-01 00:00:00,794
3344,2019-11-01 00:00:00,482
3344,2019-12-01 00:00:00,291
3345,2019-01-01 00:00:00,734
3345,2019-02-01 00:00:00,634
3345,2019-03-01 00:00:00,917
3345,2019-04-01 00:00:00,1063
3345,2019-05-01 00:00:00,1155
3345,2019-06-01 00:00:00,1237
3345,2019-07-01 00:00:00,1397
3345,2019-08-01 00:00:00,1414
3345,2019-09-01 00:00:00,1323
3345,2019-10-01 00:00:00,1256
3345,2019-11-01 00:00:00,1036
3345,2019-12-01 00:00:00,649
3346,2019-01-01 00:00:00,1224
3346,2019-02-01 00:00:00,1272
3346,2019-03-01 00:00:00,1565
3346,2019-04-01 00:00:00,2101
3346,2019-05-01 00:00:00,2052
3346,2019-06-01 00:00:00,2281
3346,2019-07-01 00:00:00,2124
3346,2019-08-01 00:00:00,2330
3346,2019-09-01 00:00:00,2417
3346,2019-10-01 00:00:00,1996
3346,2019-11-01 00:00:00,1480
3346,2019-12-01 00:00:00,1016
3347,2019-01-01 00:00:00,342
3347,2019-02-01 00:00:00,332
3347,2019-03-01 00:00:00,428
3347,2019-04-01 00:00:00,623
3347,2019-05-01 00:00:00,692
3347,2019-06-01 00:00:00,896
3347,2019-07-01 00:00:00,861
3347,2019-08-01 00:00:00,825
3347,2019-09-01 00:00:00,976
3347,2019-10-01 00:00:00,908
3347,2019-11-01 00:00:00,588
3347,2019-12-01 00:00:00,349
3348,2019-01-01 00:00:00,269
3348,2019-02-01 00:00:00,259
3348,2019-03-01 00:00:00,313
3348,2019-04-01 00:00:00,488
3348,2019-05-01 00:00:00,631
3348,2019-06-01 00:00:00,795
3348,2019-07-01 00:00:00,749
3348,2019-08-01 00:00:00,817
3348,2019-09-01 00:00:00,790
3348,2019-10-01 00:00:00,501
3348,2019-11-01 00:00:00,300
3348,2019-12-01 00:00:00,187
3349,2019-01-01 00:00:00,1023
3349,2019-02-01 00:00:00,934
3349,2019-03-01 00:00:00,1703
3349,2019-04-01 00:00:00,2581
3349,2019-05-01 00:00:00,2517
3349,2019-06-01 00:00:00,3473
3349,2019-07-01 00:00:00,2563
3349,2019-08-01 00:00:00,3097
3349,2019-09-01 00:00:00,2801
3349,2019-10-01 00:00:00,2243
3349,2019-11-01 00:00:00,1415
3349,2019-12-01 00:00:00,891
3350,2019-01-01 00:00:00,1079
3350,2019-02-01 00:00:00,1028
3350,2019-03-01 00:00:00,1742
3350,2019-04-01 00:00:00,1988
3350,2019-05-01 00:00:00,2231
3350,2019-06-01 00:00:00,2533
3350,2019-07-01 00:00:00,2331
3350,2019-08-01 00:00:00,2553
3350,2019-09-01 00:00:00,2723
3350,2019-10-01 00:00:00,2527
3350,2019-11-01 00:00:00,2181
3350,2019-12-01 00:00:00,1397
3351,2019-01-01 00:00:00,1130
3351,2019-02-01 00:00:00,1066
3351,2019-03-01 00:00:00,1341
3351,2019-04-01 00:00:00,1684
3351,2019-05-01 00:00:00,2013
3351,2019-06-01 00:00:00,2201
3351,2019-07-01 00:00:00,1867
3351,2019-08-01 00:00:00,2377
3351,2019-09-01 00:00:00,2377
3351,2019-10-01 00:00:00,1845
3351,2019-11-01 00:00:00,1279
3351,2019-12-01 00:00:00,830
3352,2019-01-01 00:00:00,208
3352,2019-02-01 00:00:00,172
3352,2019-03-01 00:00:00,195
3352,2019-04-01 00:00:00,339
3352,2019-05-01 00:00:00,341
3352,2019-06-01 00:00:00,384
3352,2019-07-01 00:00:00,302
3352,2019-08-01 00:00:00,371
3352,2019-09-01 00:00:00,544
3352,2019-10-01 00:00:00,472
3352,2019-11-01 00:00:00,304
3352,2019-12-01 00:00:00,190
3354,2019-01-01 00:00:00,1056
3354,2019-02-01 00:00:00,1042
3354,2019-03-01 00:00:00,1447
3354,2019-04-01 00:00:00,2030
3354,2019-05-01 00:00:00,2103
3354,2019-06-01 00:00:00,2669
3354,2019-07-01 00:00:00,1792
3354,2019-08-01 00:00:00,1896
3354,2019-09-01 00:00:00,1810
3354,2019-10-01 00:00:00,1263
3354,2019-11-01 00:00:00,1053
3354,2019-12-01 00:00:00,734
3355,2019-01-01 00:00:00,494
3355,2019-02-01 00:00:00,414
3355,2019-03-01 00:00:00,743
3355,2019-04-01 00:00:00,930
3355,2019-05-01 00:00:00,957
3355,2019-06-01 00:00:00,1208
3355,2019-07-01 00:00:00,950
3355,2019-08-01 00:00:00,972
3355,2019-09-01 00:00:00,1624
3355,2019-10-01 00:00:00,1479
3355,2019-11-01 00:00:00,1016
3355,2019-12-01 00:00:00,532
3356,2019-01-01 00:00:00,832
3356,2019-02-01 00:00:00,755
3356,2019-03-01 00:00:00,1283
3356,2019-04-01 00:00:00,1518
3356,2019-05-01 00:00:00,1650
3356,2019-06-01 00:00:00,1794
3356,2019-07-01 00:00:00,1773
3356,2019-08-01 00:00:00,1929
3356,2019-09-01 00:00:00,2458
3356,2019-10-01 00:00:00,2304
3356,2019-11-01 00:00:00,1642
3356,2019-12-01 00:00:00,998
3357,2019-01-01 00:00:00,580
3357,2019-02-01 00:00:00,670
3357,2019-03-01 00:00:00,1030
3357,2019-04-01 00:00:00,1059
3357,2019-05-01 00:00:00,1207
3357,2019-06-01 00:00:00,1418
3357,2019-07-01 00:00:00,1598
3357,2019-08-01 00:00:00,1584
3357,2019-09-01 00:00:00,1756
3357,2019-10-01 00:00:00,1666
3357,2019-11-01 00:00:00,1167
3357,2019-12-01 00:00:00,703
3358,2019-01-01 00:00:00,853
3358,2019-02-01 00:00:00,858
3358,2019-03-01 00:00:00,1028
3358,2019-04-01 00:00:00,1129
3358,2019-05-01 00:00:00,999
3358,2019-06-01 00:00:00,1251
3358,2019-07-01 00:00:00,927
3358,2019-08-01 00:00:00,1014
3358,2019-09-01 00:00:00,1067
3358,2019-10-01 00:00:00,844
3358,2019-11-01 00:00:00,682
3358,2019-12-01 00:00:00,527
3359,2019-01-01 00:00:00,569
3359,2019-02-01 00:00:00,555
3359,2019-03-01 00:00:00,783
3359,2019-04-01 00:00:00,1085
3359,2019-05-01 00:00:00,1094
3359,2019-06-01 00:00:00,1200
3359,2019-07-01 00:00:00,1082
3359,2019-08-01 00:00:00,1146
3359,2019-09-01 00:00:00,1326
3359,2019-10-01 00:00:00,79
3359,2019-11-01 00:00:00,362
3359,2019-12-01 00:00:00,508
3360,2019-01-01 00:00:00,1564
3360,2019-02-01 00:00:00,1461
3360,2019-03-01 00:00:00,2272
3360,2019-04-01 00:00:00,2721
3360,2019-05-01 00:00:00,3018
3360,2019-06-01 00:00:00,3245
3360,2019-07-01 00:00:00,3167
3360,2019-08-01 00:00:00,3547
3360,2019-09-01 00:00:00,3741
3360,2019-10-01 00:00:00,3271
3360,2019-11-01 00:00:00,2608
3360,2019-12-01 00:00:00,2065
3361,2019-01-01 00:00:00,1061
3361,2019-02-01 00:00:00,947
3361,2019-03-01 00:00:00,1195
3361,2019-04-01 00:00:00,1360
3361,2019-05-01 00:00:00,1323
3361,2019-06-01 00:00:00,1576
3361,2019-07-01 00:00:00,1541
3361,2019-08-01 00:00:00,534
3361,2019-09-01 00:00:00,476
3361,2019-10-01 00:00:00,1206
3361,2019-11-01 00:00:00,882
3361,2019-12-01 00:00:00,627
3362,2019-01-01 00:00:00,833
3362,2019-02-01 00:00:00,810
3362,2019-03-01 00:00:00,1265
3362,2019-04-01 00:00:00,1886
3362,2019-05-01 00:00:00,2212
3362,2019-06-01 00:00:00,2798
3362,2019-07-01 00:00:00,2596
3362,2019-08-01 00:00:00,2851
3362,2019-09-01 00:00:00,2991
3362,2019-10-01 00:00:00,2141
3362,2019-11-01 00:00:00,1568
3362,2019-12-01 00:00:00,850
3363,2019-01-01 00:00:00,423
3363,2019-02-01 00:00:00,363
3363,2019-03-01 00:00:00,528
3363,2019-04-01 00:00:00,786
3363,2019-05-01 00:00:00,969
3363,2019-06-01 00:00:00,806
3363,2019-07-01 00:00:00,1067
3363,2019-08-01 00:00:00,1092
3363,2019-09-01 00:00:00,1068
3363,2019-10-01 00:00:00,812
3363,2019-11-01 00:00:00,600
3363,2019-12-01 00:00:00,330
3364,2019-01-01 00:00:00,687
3364,2019-02-01 00:00:00,611
3364,2019-03-01 00:00:00,807
3364,2019-04-01 00:00:00,1132
3364,2019-05-01 00:00:00,1346
3364,2019-06-01 00:00:00,1542
3364,2019-07-01 00:00:00,1547
3364,2019-08-01 00:00:00,1865
3364,2019-09-01 00:00:00,2073
3364,2019-10-01 00:00:00,1516
3364,2019-11-01 00:00:00,1230
3364,2019-12-01 00:00:00,728
3365,2019-01-01 00:00:00,600
3365,2019-02-01 00:00:00,44
3365,2019-03-01 00:00:00,1158
3365,2019-04-01 00:00:00,1399
3365,2019-05-01 00:00:00,1354
3365,2019-06-01 00:00:00,1709
3365,2019-07-01 00:00:00,1499
3365,2019-08-01 00:00:00,1412
3365,2019-09-01 00:00:00,1599
3365,2019-10-01 00:00:00,1328
3365,2019-11-01 00:00:00,903
3365,2019-12-01 00:00:00,712
3366,2019-01-01 00:00:00,570
3366,2019-02-01 00:00:00,699
3366,2019-03-01 00:00:00,1022
3366,2019-04-01 00:00:00,1104
3366,2019-05-01 00:00:00,1340
3366,2019-06-01 00:00:00,1361
3366,2019-07-01 00:00:00,1404
3366,2019-08-01 00:00:00,1281
3366,2019-09-01 00:00:00,1387
3366,2019-10-01 00:00:00,1236
3366,2019-11-01 00:00:00,1022
3366,2019-12-01 00:00:00,646
3367,2019-01-01 00:00:00,975
3367,2019-02-01 00:00:00,1031
3367,2019-03-01 00:00:00,1553
3367,2019-04-01 00:00:00,2389
3367,2019-05-01 00:00:00,2478
3367,2019-06-01 00:00:00,2746
3367,2019-07-01 00:00:00,2843
3367,2019-08-01 00:00:00,3011
3367,2019-09-01 00:00:00,3080
3367,2019-10-01 00:00:00,2520
3367,2019-11-01 00:00:00,1381
3367,2019-12-01 00:00:00,908
3368,2019-01-01 00:00:00,910
3368,2019-02-01 00:00:00,745
3368,2019-03-01 00:00:00,1035
3368,2019-04-01 00:00:00,1383
3368,2019-05-01 00:00:00,1786
3368,2019-06-01 00:00:00,1949
3368,2019-07-01 00:00:00,1841
3368,2019-08-01 00:00:00,2004
3368,2019-09-01 00:00:00,2262
3368,2019-10-01 00:00:00,1707
3368,2019-11-01 00:00:00,1283
3368,2019-12-01 00:00:00,805
3369,2019-01-01 00:00:00,816
3369,2019-02-01 00:00:00,798
3369,2019-03-01 00:00:00,851
3369,2019-04-01 00:00:00,1257
3369,2019-05-01 00:00:00,1379
3369,2019-06-01 00:00:00,1397
3369,2019-07-01 00:00:00,1303
3369,2019-08-01 00:00:00,1388
3369,2019-09-01 00:00:00,1618
3369,2019-10-01 00:00:00,1574
3369,2019-11-01 00:00:00,1173
3369,2019-12-01 00:00:00,729
3370,2019-01-01 00:00:00,734
3370,2019-02-01 00:00:00,650
3370,2019-03-01 00:00:00,1120
3370,2019-04-01 00:00:00,1331
3370,2019-05-01 00:00:00,1421
3370,2019-06-01 00:00:00,1459
3370,2019-07-01 00:00:00,1500
3370,2019-08-01 00:00:00,1587
3370,2019-09-01 00:00:00,1908
3370,2019-10-01 00:00:00,196
3370,2019-11-01 00:00:00,490
3370,2019-12-01 00:00:00,632
3371,2019-01-01 00:00:00,287
3371,2019-02-01 00:00:00,250
3371,2019-03-01 00:00:00,352
3371,2019-04-01 00:00:00,402
3372,2019-01-01 00:00:00,1494
3372,2019-02-01 00:00:00,1543
3372,2019-03-01 00:00:00,1987
3372,2019-04-01 00:00:00,2445
3372,2019-05-01 00:00:00,2669
3372,2019-06-01 00:00:00,2809
3372,2019-07-01 00:00:00,2927
3372,2019-08-01 00:00:00,2867
3372,2019-09-01 00:00:00,3395
3372,2019-10-01 00:00:00,2984
3372,2019-11-01 00:00:00,2287
3372,2019-12-01 00:00:00,1324
3373,2019-01-01 00:00:00,657
3373,2019-02-01 00:00:00,594
3373,2019-03-01 00:00:00,875
3373,2019-04-01 00:00:00,1163
3373,2019-05-01 00:00:00,1331
3373,2019-06-01 00:00:00,1436
3373,2019-07-01 00:00:00,1425
3373,2019-08-01 00:00:00,1409
3373,2019-09-01 00:00:00,1506
3373,2019-10-01 00:00:00,1259
3373,2019-11-01 00:00:00,933
3373,2019-12-01 00:00:00,603
3374,2019-01-01 00:00:00,1073
3374,2019-02-01 00:00:00,1076
3374,2019-03-01 00:00:00,2001
3374,2019-04-01 00:00:00,3700
3374,2019-05-01 00:00:00,3985
3374,2019-06-01 00:00:00,4252
3374,2019-07-01 00:00:00,4519
3374,2019-08-01 00:00:00,4880
3374,2019-09-01 00:00:00,4991
3374,2019-10-01 00:00:00,3424
3374,2019-11-01 00:00:00,1814
3374,2019-12-01 00:00:00,1148
3375,2019-01-01 00:00:00,656
3375,2019-02-01 00:00:00,534
3375,2019-03-01 00:00:00,843
3375,2019-04-01 00:00:00,971
3375,2019-05-01 00:00:00,1089
3375,2019-06-01 00:00:00,1143
3375,2019-07-01 00:00:00,1053
3375,2019-08-01 00:00:00,1146
3375,2019-09-01 00:00:00,1322
3375,2019-10-01 00:00:00,1311
3375,2019-11-01 00:00:00,971
3375,2019-12-01 00:00:00,667
3376,2019-01-01 00:00:00,916
3376,2019-02-01 00:00:00,818
3376,2019-03-01 00:00:00,1255
3376,2019-04-01 00:00:00,1606
3376,2019-05-01 00:00:00,1675
3376,2019-06-01 00:00:00,1730
3376,2019-07-01 00:00:00,1818
3376,2019-08-01 00:00:00,1863
3376,2019-09-01 00:00:00,2070
3376,2019-10-01 00:00:00,2172
3376,2019-11-01 00:00:00,1690
3376,2019-12-01 00:00:00,860
3377,2019-01-01 00:00:00,645
3377,2019-02-01 00:00:00,647
3377,2019-03-01 00:00:00,840
3377,2019-04-01 00:00:00,1190
3377,2019-05-01 00:00:00,1320
3377,2019-06-01 00:00:00,1433
3377,2019-07-01 00:00:00,1275
3377,2019-08-01 00:00:00,1416
3377,2019-09-01 00:00:00,1464
3377,2019-10-01 00:00:00,1214
3377,2019-11-01 00:00:00,792
3377,2019-12-01 00:00:00,531
3378,2019-01-01 00:00:00,964
3378,2019-02-01 00:00:00,906
3378,2019-03-01 00:00:00,1229
3378,2019-04-01 00:00:00,1633
3378,2019-05-01 00:00:00,1580
3378,2019-06-01 00:00:00,1630
3378,2019-07-01 00:00:00,1442
3378,2019-08-01 00:00:00,1696
3378,2019-09-01 00:00:00,2125
